KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_OK0KKDs,_____________ BUNK ______________ [i]& junk[/i],,,,,,,,,,_____________ 床铺 ______________ [i]& 垃圾[/i],,,,,,
pda_ajSGeuS,--,,,,,,,,,,--,,,,,,
pda_WKauqau,--,,,,,,,,,,--,,,,,,
pda_4GuiSmF,--,,,,,,,,,,--,,,,,,
pda_8s0iC08,Press [c][00ff00][N][-][/c] for [c][ffffff]Building [-][/c]menu.\n\nSelect [b][[[/b][c][00ff00]Debug[-][/c][b]]][/b] tab.\n\nActivate '[c][00ff00]Show Oxygen[-][/c]'.\n\nCheck trail.,,,,,,,,,,按 [c][00ff00][N][-][/c] 打开 [c][ffffff]建造 [-][/c]菜单。\n\n选择 [b][[[/b][c][00ff00]调试[-][/c][b]]][/b] 标签页。\n\n激活'[c][00ff00]显示氧气[-][/c]'。\n\n检查轨迹。,,,,,,
pda_WiK00G4,New Action,,,,,,,,,,新动作,,,,,,
pda_YKGKGmq,--,,,,,,,,,,--,,,,,,
pda_vq8KK4S,[c][ffffff]_____________ HALLWAYS ______________ [-][/c](Coll diverse),,,,,,,,,,[c][ffffff]_____________ 走廊 ______________ [-][/c](收集各种),,,,,,
pda_C4Uuu00,-- (Collect diverse parts),,,,,,,,,,-- (收集各种零件),,,,,,
pda_8S4YqGi,--,,,,,,,,,,--,,,,,,
pda_4KOH8G4,--,,,,,,,,,,--,,,,,,
pda_vGXSi8s,Press [c][00ff00][N][-][/c] for [c][ffffff]Building [-][/c]menu.\n\nSelect [b][[[/b][c][00ff00]Debug[-][/c][b]]][/b] tab.\n\nActivate '[c][00ff00]Show Oxygen[-][/c]'.\n\nCheck trail.,,,,,,,,,,按 [c][00ff00][N][-][/c] 打开 [c][ffffff]建造 [-][/c]菜单。\n\n选择 [b][[[/b][c][00ff00]调试[-][/c][b]]][/b] 标签页。\n\n激活'[c][00ff00]显示氧气[-][/c]'。\n\n检查轨迹。,,,,,,
pda_SaS04uo,New Action,,,,,,,,,,新动作,,,,,,
pda_C0SGqWq,--,,,,,,,,,,--,,,,,,
pda_GV44aiW,[c][ffffff]_____________ ICE DRILLING ______________[-][/c],,,,,,,,,,[c][ffffff]_____________ 冰钻探 ______________[-][/c],,,,,,
pda_JaSO8Gu,--,,,,,,,,,,--,,,,,,
pda_l0GWSq0,--,,,,,,,,,,--,,,,,,
pda_0mOKqww,--,,,,,,,,,,--,,,,,,
pda_m84uuZC,[c][ffffff][b]_____________ PLANET ______________[/b][-][/c],,,,,,,,,,[c][ffffff][b]_____________ 星球 ______________[/b][-][/c],,,,,,
pda_4Ci00aK,--,,,,,,,,,,--,,,,,,
pda_awmO468,--,,,,,,,,,,--,,,,,,
pda_qWO48gh,--,,,,,,,,,,--,,,,,,
pda_KSVuu0e,(Debug) [c][ffff00]Turn on all UI[-][/c],,,,,,,,,,(调试) [c][ffff00]开启所有界面[-][/c],,,,,,
pda_pImKmCW,Turn On UI,,,,,,,,,,开启界面,,,,,,
pda_hw00uui,....,,,,,,,,,,....,,,,,,
pda_CKaveaS,--,,,,,,,,,,--,,,,,,
pda_Ge0e3mG,Activate [c][ffff00]+Lifestats[-][/c],,,,,,,,,,激活 [c][ffff00]+生命状态[-][/c],,,,,,
pda_CuKueWS,...,,,,,,,,,,...,,,,,,
pda_WuOCOMK,---,,,,,,,,,,---,,,,,,
pda_KeKCGiq,Find food,,,,,,,,,,寻找食物,,,,,,
pda_eSu0GOu,--,,,,,,,,,,--,,,,,,
pda_mOG8C0S,"Point at display, activate with [c][00ff00][b][F][/b][-][/c]",,,,,,,,,,指向显示屏，用[c][00ff00][b][F][/b][-][/c]激活,,,,,,
pda_aS88K4G,--,,,,,,,,,,--,,,,,,
pda_jiWW0Ci,[c][ffff00]Flee with Teleporter[-][/c],,,,,,,,,,[c][ffff00]用传送器撤离[-][/c],,,,,,
pda_GWCmSKm,Space Mining,,,,,,,,,,太空开采,,,,,,
pda_KuiuWOO,"Use '[u][b]Resource Mode[/b][/u]' ,\n[c][ffff00]Collect ice[-][/c] into your inventory with [c][00ff00][LMB][-][/c]",,,,,,,,,,"使用 '[u][b]资源模式[/b][/u]' ,\n[c][ffff00]采集冰[-][/c]到你的物品栏，使用[c][00ff00][LMB][-][/c]",,,,,,
pda_4O0S6aG,---,,,,,,,,,,---,,,,,,
pda_u4mPW4q,[i]<  Yes . That's the good box! >[/i]\n\n[i]< -[c][ffff00] Place the ice[-][/c] in there. [/i]- [i][c][ffffff]Close [-][/c]it when done. >[/i],,,,,,,,,,[i]<  是的，就是那个好箱子！ >[/i]\n\n[i]< -[c][ffff00] 把冰[-][/c]放在那里。 [/i]- [i][c][ffffff]完成后[-][/c]关上。 >[/i],,,,,,
pda_eeGmOKK,DvU - [c][ffffff]Cockpit[-][/c] Captain Comm[c][ff8000][i](OffBy: HangarLeave & ExplodeShip)[/i][-][/c],,,,,,,,,,DvU - [c][ffffff]驾驶舱[-][/c] 舰长通信[c][ff8000][i](关闭条件: 离开机库 & 引爆飞船)[/i][-][/c],,,,,,
pda_eC0IKqW,(( Captain )),,,,,,,,,,(( 舰长 )),,,,,,
pda_8YOk0ue,...,,,,,,,,,,...,,,,,,
pda_q4K8KSp,--,,,,,,,,,,--,,,,,,
pda_iOO4S04,DvU - [c][ffffff]Bench[-][/c] next to captain Comm -[i]  ([c][ff8000][c][ff0000][c][ff8000]OffBy: ReportCaptain & ExplodeShip[-][/c][-][/c])[-][/c][/i],,,,,,,,,,DvU - [c][ffffff]工作台[-][/c] 在舰长通信旁 -[i]  ([c][ff8000][c][ff0000][c][ff8000]关闭条件: 报告舰长 & 引爆飞船[-][/c][-][/c])[-][/c][/i],,,,,,
pda_aT8SCeK,(( Captain )),,,,,,,,,,(( 舰长 )),,,,,,
pda_eSKm4aa,...,,,,,,,,,,...,,,,,,
pda_OOZGSmC,--,,,,,,,,,,--,,,,,,
pda_44CWoGa,Equip drill,,,,,,,,,,装备钻头,,,,,,
pda_WeSKuia,"[i][sub](Container window)[/sub][/i]\nPut the\n[c][ffff00]Survival Tool into[-][/c]\n[c][ffff00]your [u]Toolbar[/u][-][/c], below.",,,,,,,,,,"[i][sub](容器窗口)[/sub][/i]\n将\n[c][ffff00]生存工具[-][/c]\n[c][ffff00]放入你的[u]工具栏[/u][-][/c], 在下方。",,,,,,
pda_Wami4Gj,--,,,,,,,,,,--,,,,,,
pda_iGO8mKx,Sig- on-[c][80ffff]CAL2[-][/c] [c][ffffff]IceDrilling [-][/c][c][80ffff](SigBy: EquipDrill) [-][/c][c][ffffff][c][ff8000]>C_OnOffT  >Dlg[-][/c][-][/c],,,,,,,,,,信号- 开启-[c][80ffff]CAL2[-][/c] [c][ffffff]冰钻[-][/c][c][80ffff](信号源: 装备钻头) [-][/c][c][ffffff][c][ff8000]>C_OnOffT  >Dlg[-][/c][-][/c],,,,,,
pda_iq4GGKO,[c][ff8080][b]WARNING[/b][-][/c],,,,,,,,,,[c][ff8080][b]警告[/b][-][/c],,,,,,
pda_Ku4YiSo,[i]System attack![/i],,,,,,,,,,[i]系统攻击！[/i],,,,,,
pda_0ua8aue,--,,,,,,,,,,--,,,,,,
pda_8ie0qaa,[i][c][ff8080][b][[ WARNING : [/b][-][/c][c][ffffff][b]Hacking[/b] [-][/c][c][ff8080][b]attempt detected.[/b][-][/c][/i]\n[i][c][ff8080]      Integrity is at - ]][-][/c][/i],,,,,,,,,,[i][c][ff8080][b][[ 警告 : [/b][-][/c][c][ffffff][b]检测到[/b] [-][/c][c][ff8080][b]黑客入侵尝试。[/b][-][/c][/i]\n[i][c][ff8080]      完整性为 - ]][-][/c][/i],,,,,,
pda_uYeSueu,[c][ff8080][b]WARNING[/b][-][/c],,,,,,,,,,[c][ff8080][b]警告[/b][-][/c],,,,,,
pda_KGeCaGq,[i]System attack![/i],,,,,,,,,,[i]系统攻击！[/i],,,,,,
pda_YKeCO8O,--,,,,,,,,,,--,,,,,,
pda_uSOSqOS,[i][c][ff8080][b][[ WARNING : [/b][-][/c][c][ffffff][b]Hacking[/b] [-][/c][c][ff8080][b]attempt detected.[/b][-][/c][/i]\n[i][c][ff8080]Integrity is at [b]50[/b]% ]][-][/c][/i],,,,,,,,,,[i][c][ff8080][b][[ 警告 : [/b][-][/c][c][ffffff][b]检测到[/b] [-][/c][c][ff8080][b]黑客入侵尝试。[/b][-][/c][/i]\n[i][c][ff8080]完整性为 [b]50[/b]% ]][-][/c][/i],,,,,,
pda_aI0uGSC,[c][ff8080][b]WARNING[/b][-][/c],,,,,,,,,,[c][ff8080][b]警告[/b][-][/c],,,,,,
pda_iaGWaO0,[i]System attack![/i],,,,,,,,,,[i]系统攻击！[/i],,,,,,
pda_KcCOieS,--,,,,,,,,,,--,,,,,,
pda_WiS1SO8,[i][c][ff8080][b][[ WARNING : [/b][-][/c][c][ffffff][b]Hacking[/b] [-][/c][c][ff8080][b]attempt detected.[/b][-][/c][/i]\n[i][c][ff8080]Integrity is at [b]10%[/b] ]][-][/c][/i],,,,,,,,,,[i][c][ff8080][b][[ 警告 : [/b][-][/c][c][ffffff][b]检测到[/b] [-][/c][c][ff8080][b]黑客入侵尝试。[/b][-][/c][/i]\n[i][c][ff8080]完整性为 [b]10%[/b] ]][-][/c][/i],,,,,,
pda_Kqaacm8,(( The Cursed Drill )),,,,,,,,,,(( 被诅咒的钻头 )),,,,,,
pda_aKCWuqL,...,,,,,,,,,,...,,,,,,
pda_aCuSW4K,--,,,,,,,,,,--,,,,,,
pda_8QGmWOG,Space Mining,,,,,,,,,,太空开采,,,,,,
pda_iCGKOWS,...,,,,,,,,,,...,,,,,,
pda_G4qKumQ,--,,,,,,,,,,--,,,,,,
pda_rdOGMOK,[c][c0c0c0]( [-][/c][c][ffffff][i]The [/i][i]Drill[/i][-][/c][c][c0c0c0][c][c9a39c][-][/c] ) [i]:[/i][-][/c][i][/i][i][/i]\n[i][/i]\n[i]< [c][ffffff]Hello there! [-][/c]... Can you [b]hear [/b]me now ? >[/i]\n[i]<  Nice to meet you ! >[/i],,,,,,,,,,[c][c0c0c0]( [-][/c][c][ffffff][i]钻头[/i][-][/c][c][c0c0c0][c][c9a39c][-][/c] ) [i]:[/i][-][/c][i][/i][i][/i]\n[i][/i]\n[i]< [c][ffffff]你好！ [-][/c]... 你能 [b]听到 [/b]我说话吗？ >[/i]\n[i]<  很高兴见到你！ >[/i],,,,,,
pda_iiKqJ0C,ItmPck - Hlp - [c][ffffff]Wrong slot[-][/c] Drill [i][c][ff8000](OffBy: EquipDrill)[-][/c][/i],,,,,,,,,,物品包 - 帮助 - [c][ffffff]错误的槽位[-][/c] 钻头 [i][c][ff8000](关闭：装备钻头)[-][/c][/i],,,,,,
pda_C00mCXi,(Wrong slot used),,,,,,,,,,(使用了错误的槽位),,,,,,
pda_6u04WOq,Put into your Toolbar,,,,,,,,,,放入你的工具栏,,,,,,
pda_GuQsO9q,--,,,,,,,,,,--,,,,,,
pda_0k8G403,"( To use, put this into your [c][ffff00]Toolbar[-][/c], at [c][ffffff]lower screen edge[-][/c]. )",,,,,,,,,,( 要使用，将它放入你的[c][ffff00]工具栏[-][/c]，在[c][ffffff]屏幕底部边缘[-][/c]。 ),,,,,,
pda_SWnqK8a,[i]< ... Better to [c][ffff80]craft Energy Bars [-][/c]out of it? >[/i]\n\n[i]< - You got this [c][ffffff]'Suit Constructor[-][/c]' [/i][c][00ff00][i][Tab] [/i][-][/c][i]... >[/i],,,,,,,,,,[i]< ... 最好用它来[c][ffff80]制造能量棒 [-][/c]？ >[/i]\n\n[i]< - 你得到了这个[c][ffffff]'防护服建造机[-][/c]' [/i][c][00ff00][i][Tab] [/i][-][/c][i]... >[/i],,,,,,
pda_8UsU4Gu,[b][c][ffffff]_____________ FLEET ______________[-][/c][/b],,,,,,,,,,[b][c][ffffff]_____________ 舰队 ______________[-][/c][/b],,,,,,
pda_4Mm8KC0,--,,,,,,,,,,--,,,,,,
pda_Ta0mKeu,--,,,,,,,,,,--,,,,,,
pda_0sqaKAC,--,,,,,,,,,,--,,,,,,
pda_0V8WGai,...,,,,,,,,,,...,,,,,,
pda_IOGeKCm,--,,,,,,,,,,--,,,,,,
pda_egWCVSi,Move this into the [c][ffff00]slot to the right of your character[-][/c],,,,,,,,,,将它移动到[c][ffff00]你角色右侧的槽位[-][/c],,,,,,
pda_Dcq08ae,[c][ffffff](Put into the correct slot - EVA)[-][/c],,,,,,,,,,[c][ffffff](放入正确的槽位 - EVA)[-][/c],,,,,,
pda_SmU800a,--,,,,,,,,,,--,,,,,,
pda_eenE4mi,(Move this into the [c][ffff00]slot next to the character[-][/c]),,,,,,,,,,(将它移动到[c][ffff00]角色旁边的槽位[-][/c]),,,,,,
pda_8maiKqe,Suit up,,,,,,,,,,穿上装备,,,,,,
pda_KC6OOWC,[c][ffff00]Suit up[-][/c]\n[i](Armor Locker)[/i],,,,,,,,,,[c][ffff00]穿上装备[-][/c]\n[i](护甲柜)[/i],,,,,,
pda_eq88mSX,[c][ffffff](Put into the correct slot - Armor)[-][/c],,,,,,,,,,[c][ffffff](放入正确的槽位 - 护甲)[-][/c],,,,,,
pda_84M0CFK,--,,,,,,,,,,--,,,,,,
pda_O0Wuqqu,(Move this into the [c][ffff00]slot next to the character[-][/c]),,,,,,,,,,(将它移动到[c][ffff00]角色旁边的槽位[-][/c]),,,,,,
pda_eOqWiaK,...,,,,,,,,,,...,,,,,,
pda_8qeKmiK,--,,,,,,,,,,--,,,,,,
pda_KmSSmOK,Move this into the [c][ffff00]slot to the left of your character[-][/c]. \n(You need to equip the armor first.),,,,,,,,,,将它移动到[c][ffff00]你角色左侧的槽位[-][/c]。 \n(你需要先装备护甲。),,,,,,
pda_aGeGii4,[sup](Then close armor locker)[/sup],,,,,,,,,,[sup](然后关闭护甲柜)[/sup],,,,,,
pda_Sm8Sia4,--,,,,,,,,,,--,,,,,,
pda_EW0qmKK,[u][b]Equip:[/b][/u]\nMove the Armor from the locker [c][ffff00]into the armor slot[-][/c] \n[i]([b]right [/b]to your character)[/i],,,,,,,,,,[u][b]装备：[/b][/u]\n将护甲从柜子中移动[c][ffff00]到护甲槽位[-][/c] \n[i]([b]右侧 [/b]对你的角色)[/i],,,,,,
pda_qaS04uG,Inv - [c][ffffff]SecretStash[-][/c] of Galleon [c][ff8000] +Dlg [-][/c] [c][ff8080]>C_Off&C_On Junk[-][/c],,,,,,,,,,物品栏 - [c][ffffff]秘密储藏[-][/c] 加利昂 [c][ff8000] +对话框 [-][/c] [c][ff8080]>C_关闭&C_开启垃圾[-][/c],,,,,,
pda_9eS40Ki,Suit up,,,,,,,,,,穿上装备,,,,,,
pda_84OK8Tg,[i](Armor Locker)[/i][c][ffffff]\nMove the Armor[-][/c] into the armor slot.\n[c][ffffff]Add ArmorBoosters[-][/c] to the other slots.,,,,,,,,,,[i](护甲柜)[/i][c][ffffff]\n将护甲[-][/c]移动到护甲槽位。\n[c][ffffff]添加护甲增强器[-][/c]到其他槽位。,,,,,,
pda_4G4aWaC,--,,,,,,,,,,--,,,,,,
pda_e8600kC,(Close window),,,,,,,,,,(关闭窗口),,,,,,
pda_CiuKOS4,--,,,,,,,,,,--,,,,,,
pda_m4mGCmK,"[i]([u]Armor Locker[/u]: [/i]\n[i]You can put on a [b]Light Armor [/b]even without this Locker.[/i]\n[i]... But for anything other, you will need this device.)[/i]",,,,,,,,,,[i]([u]护甲柜[/u]： [/i]\n[i]你可以穿上[b]轻甲 [/b]即使没有这个柜子。[/i]\n[i]...但对于其他任何装备，你需要这个设备。)[/i],,,,,,
pda_SS4u4WS,[u][b]Equip:[/b][/u]\nMove the [c][ffffff]Armor[-][/c] from the locker [c][ffff00]into the armor slot[-][/c] \n([b]right[/b][c][ffffff][-][/c]to your character)\n\nThen [c][ffffff][c][ffff00]add the EVA[-][/c] booster[-][/c] to Booster slot \n([b]left[/b] of character),,,,,,,,,,[u][b]装备：[/b][/u]\n将[c][ffffff]护甲[-][/c]从护甲柜[c][ffff00]移到护甲槽位[-][/c] \n([b]右侧[/b][c][ffffff][-][/c]对你的角色)\n\n然后将[c][ffffff][c][ffff00]EVA[-][/c]增强器[-][/c]添加到增强器槽位 \n([b]左侧[/b] 对角色),,,,,,
pda_eWioaaG,Close inventory: [c][00ff00][ESC][-][/c],,,,,,,,,,关闭物品栏：[c][00ff00][ESC][-][/c],,,,,,
pda_8KW0CJG,--,,,,,,,,,,--,,,,,,
pda_aLuRKi4,[c][0080ff]nPOI[-][/c] - Suit [c][ffffff]light2[-][/c]Flotsam  [c][ff8000][i] (OffBy: Bm-Light & PlantProt ) [b]>>C_Off[/b][/i][-][/c],,,,,,,,,,[c][0080ff]nPOI[-][/c] - 防护服 [c][ffffff]灯光2[-][/c]漂浮物  [c][ff8000][i] (关闭：Bm-灯光及植物保护) [b]>>C_关闭[/b][/i][-][/c],,,,,,
pda_eqSa82u,Suit light[c][00ff00][-][/c],,,,,,,,,,防护服灯光[c][00ff00][-][/c],,,,,,
pda_aiG40uq,Use with [c][00ff00][L][-][/c],,,,,,,,,,使用 [c][00ff00][L][-][/c],,,,,,
pda_C4m8u4S,--,,,,,,,,,,--,,,,,,
pda_K8UmWqa,Secret Stash,,,,,,,,,,秘密储藏,,,,,,
pda_niiOWmC,...,,,,,,,,,,...,,,,,,
pda_eGuiWGm,--,,,,,,,,,,--,,,,,,
pda_ui4C4aS,InvOp -on- [c][0080ff]SubCh[-][/c]: [c][ffffff]Quick [-][/c]transfer & eat (Fridge),,,,,,,,,,物品操作 -开启- [c][0080ff]子频道[-][/c]： [c][ffffff]快速 [-][/c]转移及食用 (冰箱),,,,,,
pda_mNamsau,Quick transfer,,,,,,,,,,快速转移,,,,,,
pda_eSK80u8,[sub][c][c0c0c0][i]At the Fridge:[/i][-][/c][/sub]\n[c][ffffff]Move items[-][/c] into your\ninventory with\n [c][00ff00][Shift]+[-][/c][c][00ff00][LMB][-][/c] keys\n[sup][c][c0c0c0][i](Left Mouse Button)[/i][-][/c][/sup]\n... or click the [c][ffffff]arrow[-][/c]\n at screen center,,,,,,,,,,[sub][c][c0c0c0][i]在冰箱处：[/i][-][/c][/sub]\n[c][ffffff]移动物品[-][/c]到你的\n物品栏，使用\n [c][00ff00][Shift]+[-][/c][c][00ff00][LMB][-][/c] 键\n[sup][c][c0c0c0][i](鼠标左键)[/i][-][/c][/sup]\n... 或点击屏幕中央的 [c][ffffff]箭头[-][/c],,,,,,
pda_c4GqeWK,--,,,,,,,,,,--,,,,,,
pda_iumGeSU,"[c][ffffff]Quick transfer [-][/c]of items:\n\nEither[c][ffffff] press[-][/c] [c][00ff00][Shift] + L[-][/c]eft [c][00ff00]M[-][/c]ouse[c][00ff00] B[-][/c]utton [c][00ff00][""LMB""][-][/c], on an item,\n\n... or use the [c][ffffff]arrows [-][/c] in the middle to transfer it all.",,,,,,,,,,"[c][ffffff]快速转移 [-][/c]物品：\n\n要么[c][ffffff]按[-][/c] [c][00ff00][Shift] + 左[-][/c]键[c][00ff00]鼠[-][/c]标[c][00ff00]按[-][/c]钮 [c][00ff00][""LMB""][-][/c]，在物品上，\n\n... 或使用中间的[c][ffffff]箭头 [-][/c]转移全部。",,,,,,
pda_C8KqCmk,Overview,,,,,,,,,,概览,,,,,,
pda_8SmiiK4,---,,,,,,,,,,---,,,,,,
pda_m8ShW80,Closing a window,,,,,,,,,,关闭窗口,,,,,,
pda_uaCGxX4,"\nScreen overview: \n---------------------\n                                                          \n<- Left                                                                                   Right -> \n                       \nYour[c][ffffff] [c][ffff00]inventory [-][/c][-][/c]slots                                                              [c][ffffff]Survival constructor.              [-][/c]\n[i](Collect resources)                                         [/i]                          [i] (Crafting templates)    [/i]\n\n\n\n\n\/  Bottom  \/\n\n       Your [c][ffffff]Life stats                         [-][/c]                             Your [c][ffffff]toolbar                            [-][/c]\n[i]                                                                      (Hold in hands, to use directly)[/i]",,,,,,,,,,\n屏幕概览：\n---------------------\n                                                          \n<- 左侧                                                                                   右侧 -> \n                       \n你的[c][ffffff] [c][ffff00]物品栏 [-][/c][-][/c]槽位                                                              [c][ffffff]生存建造机。              [-][/c]\n[i](收集资源)                                         [/i]                          [i] (制造模板)    [/i]\n\n\n\n\n\/  底部  \/\n\n       你的 [c][ffffff]生命状态                         [-][/c]                             你的 [c][ffffff]工具栏                            [-][/c]\n[i]                                                                      (手持使用，直接使用)[/i],,,,,,
pda_mt8qOGS,Trg- [c][ffffff]Sit CV[-][/c] Cockpit Drill -[c][ff8000] [i](OnBy: ExplodeShip)[/i][-][/c],,,,,,,,,,Trg- [c][ffffff]坐在CV[-][/c]驾驶舱钻头 -[c][ff8000] [i](开启方式：炸毁飞船)[/i][-][/c],,,,,,
pda_iCeaSqO,(( The Drill )),,,,,,,,,,(( 钻头 )),,,,,,
pda_aWeqK4q,...,,,,,,,,,,...,,,,,,
pda_aeCK00O,--,,,,,,,,,,--,,,,,,
pda_mgMiGmm,"[i]< I am sorry, this [c][ffffff]ship is a wreck. [-][/c]\nThrusters are gone. There is nothing left... >[/i]\n\n[i]< We have to go... >[/i]",,,,,,,,,,[i]< 抱歉，这艘[c][ffffff]飞船是一堆残骸。[-][/c]\n推进器都没了。什么都不剩了... >[/i]\n\n[i]< 我们必须离开... >[/i],,,,,,
pda_KKCS8ea,[c][c0c0c0](( Incoming message ))[-][/c],,,,,,,,,,[c][c0c0c0](( 收到消息 ))[-][/c],,,,,,
pda_0kKaGKS,[c][c0c0c0](( Incoming message ))[-][/c],,,,,,,,,,[c][c0c0c0](( 收到消息 ))[-][/c],,,,,,
pda_SeMmteq,[c][ffffff]Dlg[-][/c] -[c][ffffff] Explode[-][/c]Ship  [c][ff8000][i]> By:DlgAnsw  [/i]>C_OnT x2 >COff x3 [c][ffff00]TurnOff tele [-][/c][-][/c],,,,,,,,,,[c][ffffff]对话框[-][/c] -[c][ffffff] 炸毁[-][/c]飞船  [c][ff8000][i]> 通过对话框中回答  [/i]>C_OnT x2 >COff x3 [c][ffff00]关闭传送 [-][/c][-][/c],,,,,,
pda_aEGSCQG,[c][c0c0c0](([-][/c][i][c][c0c0c0] Cursed Drill [-][/c][/i][c][c0c0c0]))[-][/c],,,,,,,,,,[c][c0c0c0](([-][/c][i][c][c0c0c0] 被诅咒的钻头 [-][/c][/i][c][c0c0c0]))[-][/c],,,,,,
pda_8iS84Oj,[i]...[/i],,,,,,,,,,[i]...[/i],,,,,,
pda_0q4imKu,--,,,,,,,,,,--,,,,,,
pda_S0t4mi8,"[i]< Well, that is unfortunate ... >[/i]",,,,,,,,,,[i]< 呃，那真是不幸... >[/i],,,,,,
pda_isOm0m8,[c][0080ff]nPOI[-][/c] & Trg -off- Tele &[c][ffffff] Core[-][/c] place [i][c][ff8000](OnBy: ExplodeShip)  C_OnT >C_Rw >C_off[-][/c][/i],,,,,,,,,,[c][0080ff]nPOI[-][/c] & Trg -关闭 - 传送 &[c][ffffff] 核心[-][/c] 放置 [i][c][ff8000](开启方式：炸毁飞船)  C_OnT >C_Rw >C_off[-][/c][/i],,,,,,
pda_W0q8K8q,[c][ffff00]Fly to Teleporter[-][/c],,,,,,,,,,[c][ffff00]飞往传送器[-][/c],,,,,,
pda_CSO4mYS,...,,,,,,,,,,...,,,,,,
pda_q488KSC,--,,,,,,,,,,--,,,,,,
pda_ijOIWmi,[i]< It's [c][ffffff]offline[-][/c][b].[/b] The power is out. ->[/i]\n\n[i]<- The ship’s [b]Core got blasted[/b]. >[/i],,,,,,,,,,[i]< 它已[c][ffffff]离线[-][/c][b]。[/b] 动力中断。 ->[/i]\n\n[i]<- 飞船的[b]核心被炸毁[/b]。 >[/i],,,,,,
pda_4GKqqid,Open box,,,,,,,,,,打开箱子,,,,,,
pda_m8OiWo8,--,,,,,,,,,,--,,,,,,
pda_qqoi0Ou,[c][c0c0c0](( [-][/c][i][c][c0c0c0]Cursed Drill [-][/c][/i][c][c0c0c0]))[-][/c],,,,,,,,,,[c][c0c0c0](( [-][/c][i][c][c0c0c0]被诅咒的钻头 [-][/c][/i][c][c0c0c0]))[-][/c],,,,,,
pda_SKumOGa,...,,,,,,,,,,...,,,,,,
pda_040qWOS,--,,,,,,,,,,--,,,,,,
pda_e88wC0i,< [i]You need to [c][ffffff][b]claim [/b]this wreck[-][/c] ! >[/i]\n\n[i]< There's still a way... >[/i],,,,,,,,,,< [i]你需要[c][ffffff][b]认领[/b]这艘残骸[-][/c]！ >[/i]\n\n[i]< 还有办法... >[/i],,,,,,
pda_0bCsmee,...,,,,,,,,,,...,,,,,,
pda_cEm28Ym,--,,,,,,,,,,--,,,,,,
pda_iu0qmqG,Spare Core,,,,,,,,,,备用核心,,,,,,
pda_WeSqqWK,...,,,,,,,,,,...,,,,,,
pda_Si0KiGC,--,,,,,,,,,,--,,,,,,
pda_SduG0WG,Use [c][ffffff]Core to Claim[-][/c] Structure,,,,,,,,,,使用[c][ffffff]核心来认领[-][/c]建筑结构,,,,,,
pda_4GmaiFW,"[c][ffffff]Select[-][/c]Core with[c][00ff00] [Numbers][-][/c], [c][ffff00]place it[-][/c] [c][ffff00]on ship[-][/c]",,,,,,,,,,[c][ffffff]选择[-][/c]核心使用[c][00ff00] [Numbers][-][/c]，[c][ffff00]将其放置[-][/c] [c][ffff00]在飞船上[-][/c],,,,,,
pda_kOCGaSS,--,,,,,,,,,,--,,,,,,
pda_i4a480T,Put [c][ffffff]Core on toolbar[-][/c],,,,,,,,,,将[c][ffffff]核心放在工具栏上[-][/c],,,,,,
pda_a8SKm0C,--,,,,,,,,,,--,,,,,,
pda_qU808GA,"[i]< [c][ffffff]Select [-][/c]the block with[/i] [c][00ff00][Numbers] [-][/c], \n[i]then, [c][ffffff]place [-][/c]it at a safe spot. >[/i]",,,,,,,,,,[i]< [c][ffffff]选择[-][/c]方块使用[/i] [c][00ff00][Numbers] [-][/c]，\n[i]然后，[c][ffffff]放置[-][/c]在安全位置。 >[/i],,,,,,
pda_GKeC6Cq,Use Bandages,,,,,,,,,,使用绷带,,,,,,
pda_KCa0oCO,"[i][c][c0c0c0](Press [-][/c][c][00ff00][Tab][-][/c][c][c0c0c0] key for Inventory)[-][/c][/i]\n\n... In inventory, click\n on Bandages with:\n [c][00ff00][Shift] + [RMB][-][/c]\n[c][c0c0c0][sup][i]('RMB': Right Mouse Button)[/i][/sup][-][/c]",,,,,,,,,,[i][c][c0c0c0](按下[-][/c][c][00ff00][Tab][-][/c][c][c0c0c0]键打开物品栏)[-][/c][/i]\n\n...在物品栏中，点击\n 绷带使用：\n [c][00ff00][Shift] + [RMB][-][/c]\n[c][c0c0c0][sup][i]('右键'：鼠标右键)[/i][/sup][-][/c],,,,,,
pda_GmGAGCu,--,,,,,,,,,,--,,,,,,
pda_qKmqCK8,[i]You can [c][ffff00]close[-][/c][/i][i][c][ffff00] any window[-][/c] with[/i] [c][00ff00][ESC].[-][/c],,,,,,,,,,[i]你可以用[c][ffff00]关闭[-][/c][/i][i][c][ffff00]任何窗口[-][/c]，按下[/i] [c][00ff00][ESC]。[-][/c],,,,,,
pda_mGS0aVi,Orig - - Health and Saturation[c][ffff00] Lifestats[-][/c],,,,,,,,,,Orig - - 健康和饱和度[c][ffff00] 生命状态[-][/c],,,,,,
pda_aKK0bSe,Open inventory [c][00ff00][Tab][-][/c],,,,,,,,,,打开物品栏 [c][00ff00][Tab][-][/c],,,,,,
pda_SneE4GW,--,,,,,,,,,,--,,,,,,
pda_C84aOmu,Find something to eat,,,,,,,,,,找点东西吃,,,,,,
pda_iGWGCbi,--,,,,,,,,,,--,,,,,,
